"Date","Longitude","Latitude","Depth","Rms","Type","Magnitude","Location","EventID"
"3/1/2025","27.8222","39.8269","8.32","0.2","ML","1.1","Karesi (Balıkesir)","654094"
"3/1/2025","36.2828","37.8389","7","0.31","ML","2","Göksun (Kahramanmaraş)","654095"
"3/1/2025","38.0764","38.2014","7","0.34","ML","1.5","Yeşilyurt (Malatya)","654096"
"3/1/2025","38.0361","38.1903","7","0.15","ML","1.3","Yeşilyurt (Malatya)","654097"
"3/1/2025","27.8733","38.9944","10.24","0.2","ML","1.1","Akhisar (Manisa)","654093"
"3/1/2025","36.9728","37.2628","6.99","0.5","ML","1.1","Nurdağı (Gaziantep)","654092"
"3/1/2025","30.9878","40.7928","7.73","0.27","ML","1.4","Gölyaka (Düzce)","654091"
"3/1/2025","25.5606","39.3989","10.77","0.34","ML","1.2","Ege Denizi - [44.41 km] Ayvacık (Çanakkale)","654090"
"3/1/2025","40.0347","38.9369","6.56","0.63","ML","1.3","Karakoçan (Elazığ)","654089"
"3/1/2025","31.3417","36.9139","7.11","0.68","ML","1.2","Manavgat (Antalya)","654086"
"3/1/2025","40.6719","39.4014","7","0.4","ML","1.3","Yedisu (Bingöl)","654087"
"3/1/2025","26.685","39.0589","7","0.42","ML","1.1","Ege Denizi - [12.58 km] Dikili (İzmir)","654084"
"3/1/2025","25.1044","41.1314","7.84","0.61","ML","2.2","Rodopi, Anatoliki Makedonia kai Thraki (Yunanistan) - [93.99 km] Enez (Edirne)","654085"
"3/1/2025","25.4506","36.5197","7","0.7","ML","2.1","Ege Denizi","654082"
"3/1/2025","28.9725","36.865","7","0.77","ML","1.3","Dalaman (Muğla)","654083"
"3/1/2025","28.0225","39.3631","7.19","0.75","ML","0.9","Bigadiç (Balıkesir)","654081"
"3/1/2025","36.0375","37.5578","7.01","0.44","ML","1.5","Sumbas (Osmaniye)","654080"
"3/1/2025","25.2794","36.3942","7","0.7","ML","2.3","Ege Denizi","654079"
"3/1/2025","36.6564","37.8764","7","0.98","ML","1.7","Onikişubat (Kahramanmaraş)","654078"
"3/1/2025","35.94","36.3361","7","0.34","ML","1.4","Arsuz (Hatay)","654077"
"3/1/2025","34.1589","37.47","6.98","0.4","ML","1.2","Ereğli (Konya)","654076"
"3/1/2025","28.1392","36.0369","7.98","0.79","ML","1.6","Akdeniz - [66.08 km] Marmaris (Muğla)","654074"
"3/1/2025","40.4328","38.8247","6.97","0.51","ML","1.2","Merkez (Bingöl)","654075"
"3/1/2025","29.2222","35.8519","15.61","0.96","ML","1.1","Akdeniz - [47.79 km] Kaş (Antalya)","654072"
"3/1/2025","39.9789","40.1722","7","0.73","ML","0.7","Demirözü (Bayburt)","654073"
"3/1/2025","25.6678","36.6389","7","0.76","ML","3.2","Ege Denizi","654071"
"3/1/2025","26.9189","34.5592","7.59","0.73","ML","2.3","Akdeniz - [241.69 km] Datça (Muğla)","654069"
"3/1/2025","38.0733","38.2186","7","0.68","ML","1.4","Yeşilyurt (Malatya)","654070"
"3/1/2025","29.4","37.8911","7","0.51","ML","0.8","Çal (Denizli)","654066"
"3/1/2025","34.5567","40.4906","6.87","0.33","ML","1.7","Uğurludağ (Çorum)","654068"
"3/1/2025","28.1675","39.0664","7","0.8","ML","0.7","Gördes (Manisa)","654067"
"3/1/2025","38.0633","38.21","7","0.58","ML","2.3","Yeşilyurt (Malatya)","654065"
"3/1/2025","28.9303","40.6206","7.09","0.73","ML","2.4","Marmara Denizi - [02.26 km] Çınarcık (Yalova)","654064"
"3/1/2025","25.6772","36.6761","7","0.98","ML","2","Ege Denizi","654063"
"3/1/2025","28.11","38.0858","7","0.21","ML","0.8","Ödemiş (İzmir)","654059"
"3/1/2025","35.9872","37.5636","7.02","0.59","ML","2","Sumbas (Osmaniye)","654061"
"3/1/2025","35.9353","36.2247","7","0.14","ML","1.7","Samandağ (Hatay)","654062"
"3/1/2025","36.7828","34.9175","17.8","0.53","ML","2.3","Ar-Rastan, Humus (Suriye) - [119.02 km] Yayladağı (Hatay)","654060"
"3/1/2025","36.5172","37.7822","6.98","0.69","ML","2","Onikişubat (Kahramanmaraş)","654056"
"3/1/2025","38.6903","39.5517","7.17","0.29","ML","1","Kemah (Erzincan)","654057"
"3/1/2025","24.6436","36.9022","7.26","0.86","ML","2.2","Ege Denizi","654058"
"3/1/2025","38.8756","40.0072","7","0.6","ML","0.9","Refahiye (Erzincan)","654055"
"3/1/2025","37.3533","39.3953","12.47","0.19","ML","1.2","Kangal (Sivas)","654054"
"3/1/2025","25.7717","36.6903","6.95","0.61","ML","1.9","Ege Denizi","654053"
"3/1/2025","27.2731","37.9058","5.47","0.7","ML","1.4","Kuşadası (Aydın)","654051"
"3/1/2025","36.2597","42.1647","26.37","0.55","ML","2","Karadeniz - [55.57 km] Bafra (Samsun)","654048"
"3/1/2025","38.5097","38.1922","7","0.21","ML","1.5","Battalgazi (Malatya)","654049"
"3/1/2025","25.7736","36.7939","7","0.84","ML","2.3","Ege Denizi, Yamurgi Adası (Amorgos) - [134.45 km] Bodrum (Muğla)","654052"
"3/1/2025","29.7844","35.9964","16.37","0.59","ML","1.8","Akdeniz - [21.98 km] Kaş (Antalya)","654047"
"3/1/2025","38.4869","38.2186","7","0.53","ML","1.1","Battalgazi (Malatya)","654050"
"2/28/2025","26.9192","35.5122","10.4","0.77","ML","1.9","Ege Denizi - [139.53 km] Datça (Muğla)","654046"
"2/28/2025","38.7667","38.3606","9.46","0.28","ML","1","Kale (Malatya)","654045"
"2/28/2025","38.5753","39.9486","7","0.7","ML","1.2","Refahiye (Erzincan)","654043"
"2/28/2025","25.5181","36.6536","7","0.89","ML","2.1","Ege Denizi","654042"
"2/28/2025","38.7908","38.2925","7","0.46","ML","1.7","Pütürge (Malatya)","654044"
"2/28/2025","35.9372","40.0739","7","0.63","ML","1","Kadışehri (Yozgat)","654040"
"2/28/2025","26.7792","38.8567","7.33","0.47","ML","1.1","Ege Denizi - [11.09 km] Dikili (İzmir)","654039"
"2/28/2025","36.1894","36.7186","7","0.66","ML","1.9","Akdeniz - İskenderun Körfezi - [03.38 km] İskenderun (Hatay)","654038"
"2/28/2025","25.56","36.5464","7","0.72","ML","1.9","Ege Denizi","654041"
"2/28/2025","42.6211","40.0222","6.99","0.59","ML","1.2","Sarıkamış (Kars)","654036"
"2/28/2025","27.6436","38.205","7","0.52","ML","1.1","Bayındır (İzmir)","654032"
"2/28/2025","37.4531","38.4364","7","0.93","ML","1.8","Darende (Malatya)","654035"
"2/28/2025","38.2875","38.3036","9.56","0.1","ML","1","Yeşilyurt (Malatya)","654037"
"2/28/2025","29.3433","38.12","7.29","0.17","ML","1.1","Çal (Denizli)","654033"
"2/28/2025","25.3031","36.4411","7.04","0.76","ML","2","Ege Denizi","654027"
"2/28/2025","33.3219","40.0733","7","0.82","ML","0.8","Kalecik (Ankara)","654034"
"2/28/2025","28.7775","36.4172","7","0.77","ML","1.6","Akdeniz - [31.19 km] Fethiye (Muğla)","654030"
"2/28/2025","44.0603","40.2875","6.93","0.68","ML","1.5","Aragatsotn (Ermenistan) - [29.19 km] Merkez (Iğdır)","654031"
"2/28/2025","27.3169","40.1525","11.69","0.4","ML","2.2","Biga (Çanakkale)","654026"
"2/28/2025","37.3203","39.4419","7","0.2","ML","1","Ulaş (Sivas)","654028"
"2/28/2025","37.2042","38.1103","7","0.23","ML","1.3","Elbistan (Kahramanmaraş)","654029"
"2/28/2025","28.9747","36.4897","5.73","0.6","ML","1.1","Akdeniz - Fethiye Körfezi - [12.69 km] Fethiye (Muğla)","654025"
"2/28/2025","36.2564","42.2006","30.01","0.39","ML","2.2","Karadeniz - [59.05 km] Bafra (Samsun)","654024"
"2/28/2025","25.8353","36.8478","7.06","0.71","ML","1.9","Ege Denizi","654023"
"2/28/2025","26.9589","36.0406","10.82","0.58","ML","2.1","Ege Denizi - [84.76 km] Datça (Muğla)","654022"
"2/28/2025","37.3586","39.4542","6.98","0.52","ML","1.6","Ulaş (Sivas)","654020"
"2/28/2025","37.4167","38.0333","7.01","0.4","ML","1.7","Elbistan (Kahramanmaraş)","654021"
"2/28/2025","26.8056","38.8622","7","0.23","ML","1.6","Ege Denizi - [10.08 km] Dikili (İzmir)","654018"
"2/28/2025","25.8028","36.7503","6.63","0.52","ML","2.6","Ege Denizi","654019"
"2/28/2025","26.7908","38.7925","12.76","0.57","ML","2.3","Ege Denizi - [06.17 km] Foça (İzmir)","654015"
"2/28/2025","37.6244","38.0106","7","0.39","ML","2.2","Doğanşehir (Malatya)","654017"
"2/28/2025","26.7833","38.8636","5.23","0.42","ML","1.8","Ege Denizi - [10.25 km] Dikili (İzmir)","654014"
"2/28/2025","38.305","38.3003","10.47","0.46","ML","2","Yeşilyurt (Malatya)","654016"
"2/28/2025","26.8036","38.8522","7","0.3","ML","1.4","Ege Denizi - [11.20 km] Dikili (İzmir)","654012"
"2/28/2025","26.8261","38.8681","7.98","0.17","ML","2.1","Ege Denizi - [09.47 km] Dikili (İzmir)","654011"
"2/28/2025","26.8003","38.8594","7","0.3","ML","0.8","Ege Denizi - [10.43 km] Dikili (İzmir)","654013"
"2/28/2025","26.8067","38.8572","7","0.29","ML","1.8","Ege Denizi - [10.63 km] Dikili (İzmir)","654010"
"2/28/2025","26.7917","38.8517","7","0.41","ML","1.8","Ege Denizi - [11.39 km] Dikili (İzmir)","654009"
"2/28/2025","28.8858","39.8514","7","0.52","ML","1.6","Büyükorhan (Bursa)","654008"
"2/28/2025","26.8208","38.86","8.66","0.37","ML","1.4","Ege Denizi - [10.32 km] Dikili (İzmir)","654006"
"2/28/2025","26.8131","38.8522","14.31","0.44","MW","4","Ege Denizi - [11.17 km] Dikili (İzmir)","654005"
"2/28/2025","26.5292","36.5922","8.36","0.99","ML","2.5","Ege Denizi - [79.75 km] Bodrum (Muğla)","654007"
"2/28/2025","38.5564","38.1544","7","0.19","ML","1.2","Battalgazi (Malatya)","654004"
"2/28/2025","29.6769","37.8408","7","0.6","ML","1.5","Çardak (Denizli)","654003"
"2/28/2025","36.7097","37.9219","7.14","0.85","ML","1.4","Onikişubat (Kahramanmaraş)","654002"
"2/28/2025","29.1594","38.4531","7","0.21","ML","0.7","Ulubey (Uşak)","654001"
"2/28/2025","29.1344","38.4936","7","0.19","ML","0.6","Eşme (Uşak)","654000"
"2/28/2025","29.135","38.4878","7","0.29","ML","0.7","Eşme (Uşak)","653999"
"2/28/2025","26.7914","38.8586","10.4","0.39","ML","1.9","Ege Denizi - [10.64 km] Dikili (İzmir)","653997"
"2/28/2025","26.7833","38.8547","7","0.17","ML","0.7","Ege Denizi - [11.21 km] Dikili (İzmir)","653998"
"2/28/2025","37.3819","38.4892","7","0.5","ML","1.9","Darende (Malatya)","653996"
"2/28/2025","36.1428","36.2764","8.71","0.42","ML","3","Antakya (Hatay)","653995"
"2/28/2025","35.4117","37.5786","6.9","0.37","ML","1.8","Aladağ (Adana)","653992"
"2/28/2025","28.8469","39.9117","6.64","0.61","ML","1.7","Orhaneli (Bursa)","653993"
"2/28/2025","26.8011","38.8578","7","0.11","ML","1","Ege Denizi - [10.61 km] Dikili (İzmir)","653994"
"2/28/2025","36.07","39.0733","7","0.25","ML","2.6","Sarıoğlan (Kayseri)","653991"
"2/28/2025","28.7761","37.1503","7.1","0.84","ML","1.8","Menteşe (Muğla)","653990"
"2/28/2025","31.7233","37.3369","11.76","0.75","ML","1.1","Akseki (Antalya)","653989"
"2/28/2025","39.0919","38.6","7","0.22","ML","1.4","Merkez (Elazığ)","653988"
"2/28/2025","26.5519","36.7681","7","0.3","ML","2.1","Ege Denizi - [68.38 km] Bodrum (Muğla)","653987"
"2/28/2025","26.5989","36.7978","7","0.32","ML","2.3","Ege Denizi - [63.24 km] Bodrum (Muğla)","653986"
"2/28/2025","29.3067","38.5672","7","0.25","ML","0.8","Merkez (Uşak)","653985"
"2/28/2025","26.5792","36.7594","7","0.5","ML","3.2","Ege Denizi - [66.54 km] Bodrum (Muğla)","653984"
"2/28/2025","28.8392","37.19","7","0.35","ML","1.3","Beyağaç (Denizli)","653983"
"2/28/2025","28.4519","36.4489","24.97","0.45","ML","2.8","Akdeniz - [36.80 km] Marmaris (Muğla)","653982"
"2/28/2025","38.3869","38.0756","8.73","0.19","ML","2.2","Çelikhan (Adıyaman)","653981"
"2/28/2025","34.1575","39.1753","7","0.38","ML","0.9","Merkez (Kırşehir)","653980"
"2/28/2025","29.3136","36.9081","7","0.46","ML","1.4","Çameli (Denizli)","653978"
"2/28/2025","38.0047","38.1872","13.91","0.6","ML","1.4","Yeşilyurt (Malatya)","653977"
"2/28/2025","33.8647","40.475","6.88","0.08","ML","0.9","Merkez (Çankırı)","653976"
"2/28/2025","27.0086","37.8558","12.46","0.24","ML","1.6","Ege Denizi - Kuşadası Körfezi - [19.87 km] Menderes (İzmir)","653974"
"2/28/2025","38.1469","38.1864","6.96","0.21","ML","1.3","Yeşilyurt (Malatya)","653975"
"2/28/2025","37.4956","38.4069","7","0.41","ML","1.7","Darende (Malatya)","653973"
"2/28/2025","38.0622","38.6744","7","0.16","ML","1.4","Hekimhan (Malatya)","653972"
"2/28/2025","27.8908","40.8275","7","0.47","ML","1.5","Marmara Denizi - [16.20 km] Marmaraereğlisi (Tekirdağ)","653970"
"2/28/2025","37.4914","38.41","6.97","0.48","ML","1.6","Darende (Malatya)","653971"
"2/28/2025","38.2844","38.2792","8.7","0.29","ML","1.4","Yeşilyurt (Malatya)","653969"
"2/28/2025","37.3225","38.1194","17.1","0.51","ML","1.8","Elbistan (Kahramanmaraş)","653968"
"2/28/2025","30.6347","39.1106","7.03","0.41","ML","1.1","Seyitgazi (Eskişehir)","653967"
"2/28/2025","37.19","37.4339","7.84","0.16","ML","1.1","Pazarcık (Kahramanmaraş)","653966"
"2/28/2025","31.6689","40.8744","9.58","0.31","ML","1.5","Merkez (Bolu)","653965"
"2/28/2025","38.4883","38.1144","7","0.07","ML","1","Sincik (Adıyaman)","653964"
"2/28/2025","38.7708","38.2442","12.22","0.07","ML","1.1","Pütürge (Malatya)","653963"
"2/28/2025","42.7097","37.0689","7.48","0.34","ML","1.3","Zakho, Duhok (Irak) - [15.64 km] Silopi (Şırnak)","653962"
"2/28/2025","35.9456","37.415","6.96","0.59","ML","1.4","Sumbas (Osmaniye)","653961"
"2/28/2025","33.8042","41.0553","21.76","0.2","ML","1.3","Ilgaz (Çankırı)","653960"
"2/28/2025","39.1728","37.1714","6.69","0.51","ML","0.9","Haliliye (Şanlıurfa)","653958"
"2/28/2025","38.5269","38.1144","7","0.16","ML","1","Sincik (Adıyaman)","653959"
"2/28/2025","38.5222","38.1156","6.99","0.24","ML","0.8","Sincik (Adıyaman)","653956"
"2/28/2025","28.8367","37.1583","7.05","0.31","ML","1.3","Beyağaç (Denizli)","653957"
"2/28/2025","28.0486","39.1042","7.08","0.24","ML","1.2","Akhisar (Manisa)","653955"
"2/28/2025","37.0219","37.3514","7","0.14","ML","1.5","Türkoğlu (Kahramanmaraş)","653954"
"2/28/2025","39.2114","37.2031","7.08","0.55","ML","1.4","Haliliye (Şanlıurfa)","653951"
"2/28/2025","38.775","38.2344","9.05","0.04","ML","1","Pütürge (Malatya)","653953"
"2/28/2025","38.72","38.2664","8.66","0.11","ML","1","Pütürge (Malatya)","653952"
"2/28/2025","38.1558","38.2619","6.97","0.83","ML","1","Yeşilyurt (Malatya)","653950"
"2/28/2025","37.195","38.1508","7.55","0.96","ML","2.3","Elbistan (Kahramanmaraş)","653949"
"2/28/2025","37.0333","37.3106","7","0.23","ML","2.7","Türkoğlu (Kahramanmaraş)","653948"
"2/28/2025","37.9531","37.8231","10.6","0.78","ML","2.1","Tut (Adıyaman)","653947"
"2/28/2025","35.6081","40.4419","6.97","0.35","ML","1.1","Göynücek (Amasya)","653946"
"2/28/2025","25.7094","36.6697","7","0.89","ML","3.1","Ege Denizi","653945"
"2/28/2025","25.7653","36.6783","7","0.88","ML","2.6","Ege Denizi","653944"
"2/28/2025","25.5608","36.6508","7","0.72","ML","3","Ege Denizi","653943"
"2/27/2025","38.7572","38.2397","12.21","0.21","ML","2.5","Pütürge (Malatya)","653942"
"2/27/2025","38.0878","38.2125","7","0.45","ML","1.1","Yeşilyurt (Malatya)","653941"
"2/27/2025","38.7572","38.2406","10.58","0.2","ML","1.1","Pütürge (Malatya)","653939"
"2/27/2025","40.1936","39.2169","7.04","0.32","ML","1.6","Yayladere (Bingöl)","653940"
"2/27/2025","37.8275","38.1711","16.08","0.35","ML","1.7","Doğanşehir (Malatya)","653938"
"2/27/2025","27.2081","38.2411","7","0.3","ML","2","Menderes (İzmir)","653937"
"2/27/2025","40.2775","38.5203","7.02","0.18","ML","2","Genç (Bingöl)","653936"
"2/27/2025","27.8997","36.6836","6.77","0.25","ML","1.3","Ege Denizi - [12.90 km] Marmaris (Muğla)","653935"
"2/27/2025","27.7383","37.1686","6.98","0.4","ML","1.4","Milas (Muğla)","653934"
"2/27/2025","27.7083","39.2336","10.3","0.19","ML","2","Soma (Manisa)","653933"
"2/27/2025","37.4861","38.4169","6.95","0.77","ML","2","Darende (Malatya)","653932"
"2/27/2025","37.3497","39.4283","6.85","0.29","ML","1.6","Ulaş (Sivas)","653931"
"2/27/2025","37.7686","38.0567","13.62","0.31","ML","1.3","Doğanşehir (Malatya)","653930"
"2/27/2025","38.6164","36.4036","7.55","0.6","ML","2.2","Ayn el-Arab, Halep (Suriye) - [36.62 km] Akçakale (Şanlıurfa)","653929"
"2/27/2025","35.4439","37.6644","6.99","0.49","ML","1.9","Aladağ (Adana)","653928"
"2/27/2025","37.5833","38.0131","7","0.68","ML","1.7","Nurhak (Kahramanmaraş)","653926"
"2/27/2025","39.1994","39.1806","7","0.38","ML","1.3","Hozat (Tunceli)","653927"
"2/27/2025","27.5356","40.4931","14.5","0.46","ML","3","Marmara Denizi - [01.14 km] Marmara (Balıkesir)","653924"
"2/27/2025","36.2083","36.2825","6.95","0.52","ML","1.7","Antakya (Hatay)","653925"
"2/27/2025","37.7964","37.6833","7","0.93","ML","1","Besni (Adıyaman)","653923"
"2/27/2025","38.0006","37.6925","7.11","0.69","ML","1.9","Besni (Adıyaman)","653922"
"2/27/2025","28.87","36.1978","11.09","0.63","ML","2","Akdeniz - [37.63 km] Seydikemer (Muğla)","653921"
"2/27/2025","28.1689","39.4858","13.5","0.56","ML","1.8","Bigadiç (Balıkesir)","653920"
"2/27/2025","37.3567","39.4414","7.2","0.54","ML","1.7","Ulaş (Sivas)","653919"
"2/27/2025","39.3833","38.525","7","0.22","ML","1.1","Merkez (Elazığ)","653918"
"2/27/2025","37.4514","38.3983","12.71","0.59","ML","1.7","Darende (Malatya)","653916"
"2/27/2025","31.8867","40.1058","6.87","0.48","ML","2","Beypazarı (Ankara)","653917"
"2/27/2025","39.4136","38.5339","7","0.16","ML","1.4","Merkez (Elazığ)","653915"
"2/27/2025","30.9867","37.1953","30.47","0.8","ML","2.6","Serik (Antalya)","653914"
"2/27/2025","29.0208","37.1019","7","0.35","ML","1.4","Acıpayam (Denizli)","653913"
"2/27/2025","28.7008","36.4025","7.34","0.58","ML","1.6","Akdeniz - [34.44 km] Dalaman (Muğla)","653912"
"2/27/2025","29.3603","37.1594","11.59","0.31","ML","1.1","Çameli (Denizli)","653911"
"2/27/2025","28.8278","37.1058","7","0.48","ML","1","Menteşe (Muğla)","653910"
"2/27/2025","37.4767","38.365","6.98","0.74","ML","1.1","Elbistan (Kahramanmaraş)","653909"
"2/27/2025","38.7503","38.3381","12.26","0.16","ML","0.7","Kale (Malatya)","653908"
"2/27/2025","40.67","38.6053","7.01","0.6","ML","2.4","Genç (Bingöl)","653905"
"2/27/2025","36.0556","36.2272","8.04","0.47","ML","2.8","Antakya (Hatay)","653907"
"2/27/2025","33.185","35.0078","56.61","0.62","ML","1.9","Nicosia (Güney Kıbrıs Rum Yönetimi)","653906"
"2/27/2025","37.3417","39.435","7.81","0.31","ML","1.8","Ulaş (Sivas)","653904"
"2/27/2025","38.0244","38.1697","7","0.28","ML","1.4","Doğanşehir (Malatya)","653903"
"2/27/2025","37.5931","38.03","7","0.78","ML","1.8","Doğanşehir (Malatya)","653902"
"2/27/2025","25.7","36.6858","7","0.76","ML","3.7","Ege Denizi","653901"
"2/27/2025","37.3189","39.4192","7","0.34","ML","1.7","Ulaş (Sivas)","653900"
"2/27/2025","37.3319","39.4197","7","0.22","ML","1.8","Ulaş (Sivas)","653899"
"2/27/2025","31.5867","36.8553","18.6","0.58","ML","3.4","Manavgat (Antalya)","653898"
"2/27/2025","37.8878","38.1097","7","0.64","ML","2.6","Doğanşehir (Malatya)","653897"
"2/26/2025","28.7589","37.1539","6.86","0.47","ML","1.1","Menteşe (Muğla)","653896"
"2/26/2025","36.8167","38.135","7","0.57","ML","1.8","Afşin (Kahramanmaraş)","653895"
"2/26/2025","37.3406","39.4231","6.96","0.43","ML","1.4","Ulaş (Sivas)","653894"
"2/26/2025","36.1767","36.7478","6.68","0.17","ML","1.8","Akdeniz - İskenderun Körfezi - [02.85 km] Payas (Hatay)","653893"
"2/26/2025","35.3714","37.6919","7","0.31","ML","1.4","Yahyalı (Kayseri)","653892"
"2/26/2025","25.6853","36.6581","7","0.84","ML","2.2","Ege Denizi","653891"
"2/26/2025","25.5133","36.6503","7","0.86","ML","2.7","Ege Denizi","653890"
"2/26/2025","25.5781","36.6469","7","0.97","ML","3","Ege Denizi","653889"
"2/26/2025","39.6667","38.7","6.79","0.21","ML","1.5","Kovancılar (Elazığ)","653888"
"2/26/2025","38.4414","38.0883","8.68","0.21","ML","1.8","Çelikhan (Adıyaman)","653887"
"2/26/2025","38.1514","38.2506","7","0.15","ML","1.2","Yeşilyurt (Malatya)","653885"
"2/26/2025","40.1914","39.1997","7","0.07","ML","1.1","Yayladere (Bingöl)","653886"
"2/26/2025","40.1733","39.2272","8.34","0.44","ML","3.6","Yayladere (Bingöl)","653884"
"2/26/2025","37.9181","38.1469","7","0.57","ML","1.7","Doğanşehir (Malatya)","653883"
"2/26/2025","30.5342","38.7317","15.06","0.44","ML","1.3","Merkez (Afyonkarahisar)","653882"
"2/26/2025","28.1714","39.5086","6.99","0.37","ML","1","Bigadiç (Balıkesir)","653881"
"2/26/2025","28.1494","39.5064","6.94","0.43","ML","1.1","Bigadiç (Balıkesir)","653880"
"2/26/2025","25.835","36.7456","7","0.86","ML","2.4","Ege Denizi","653879"
"2/26/2025","27.7164","36.3914","7","0.35","ML","1.4","Ege Denizi - [36.80 km] Datça (Muğla)","653878"
"2/26/2025","36.6078","38.1364","7.04","0.36","ML","1.6","Göksun (Kahramanmaraş)","653877"
"2/26/2025","36.2531","37.8431","7","0.19","ML","1.7","Saimbeyli (Adana)","653876"
"2/26/2025","28.7261","36.3369","7","0.57","ML","1.3","Akdeniz - [38.51 km] Fethiye (Muğla)","653874"
"2/26/2025","26.2092","39.5692","6.95","0.49","ML","1","Ayvacık (Çanakkale)","653873"
"2/26/2025","38.7197","38.2342","5.05","0.11","ML","0.9","Pütürge (Malatya)","653875"
"2/26/2025","25.7772","36.4069","7","0.85","MW","4.1","Ege Denizi","653872"
"2/26/2025","37.5025","38.4425","11.4","1.08","ML","1.6","Darende (Malatya)","653870"
"2/26/2025","26.2569","39.4711","16.2","0.85","ML","3","Ege Denizi - [03.75 km] Ayvacık (Çanakkale)","653871"
"2/26/2025","25.5089","36.5206","7","0.26","ML","2.3","Ege Denizi","653866"
"2/26/2025","28.0769","39.4431","7.02","0.51","ML","1.7","Bigadiç (Balıkesir)","653865"
"2/26/2025","32.6578","38.0811","7","0.05","ML","0.7","Selçuklu (Konya)","653867"
"2/26/2025","26.9917","39.1064","7","0.12","ML","1.1","Dikili (İzmir)","653868"
"2/26/2025","36.8769","37.3333","6.97","0.08","ML","0.8","Türkoğlu (Kahramanmaraş)","653869"
"2/26/2025","28.1344","39.5008","7","0.81","ML","0.6","Bigadiç (Balıkesir)","653864"
"2/26/2025","38.0456","38.4056","7.13","0.62","ML","0.7","Akçadağ (Malatya)","653863"
"2/26/2025","38.3881","37.1914","7","0.95","ML","1.7","Bozova (Şanlıurfa)","653862"
"2/26/2025","30.6372","39.7042","7","0.74","ML","0.6","Odunpazarı (Eskişehir)","653861"
"2/26/2025","38.0958","38.3181","6.92","0.52","ML","1.1","Yeşilyurt (Malatya)","653860"
"2/26/2025","38.4003","38.6206","7","0.56","ML","1.5","Baskil (Elazığ)","653859"
"2/26/2025","27.7369","40.6911","8.41","0.17","ML","1.7","Marmara Denizi - [07.94 km] Marmara (Balıkesir)","653858"
"2/26/2025","28.8383","36.9603","7","0.15","ML","1.2","Köyceğiz (Muğla)","653857"
"2/26/2025","38.1506","38.2653","7","0.67","ML","1.3","Yeşilyurt (Malatya)","653856"
"2/26/2025","38.4856","38.1694","12.6","0.17","ML","1.3","Battalgazi (Malatya)","653855"
"2/26/2025","38.8047","38.3178","9.3","0.41","ML","1.6","Pütürge (Malatya)","653854"
"2/26/2025","37.1853","38.0511","12.5","0.66","ML","2.2","Ekinözü (Kahramanmaraş)","653853"
"2/26/2025","35.5361","37.6408","7.1","0.19","ML","1.1","Aladağ (Adana)","653852"
"2/26/2025","35.5419","37.6547","8.3","0.98","ML","1.8","Aladağ (Adana)","653851"
"2/26/2025","35.9433","37.3358","7","0.6","ML","1.5","Kadirli (Osmaniye)","653850"
"2/26/2025","25.9517","36.3214","7","0.59","ML","2.3","Ege Denizi - [139.48 km] Bodrum (Muğla)","653849"
"2/26/2025","26.0483","36.6608","7","0.79","ML","2.4","Ege Denizi","653848"
"2/26/2025","28.8","37.9172","7.58","0.26","ML","1.1","Sarayköy (Denizli)","653847"
"2/26/2025","26.7336","37.5828","6.99","0.56","ML","1.6","Ege Denizi - [39.50 km] Söke (Aydın)","653846"
"2/26/2025","27.8639","39.0242","7","0.41","ML","1.2","Akhisar (Manisa)","653845"
"2/26/2025","25.59","36.6953","7","0.99","ML","2.4","Ege Denizi","653844"
"2/26/2025","25.7942","36.6972","7","0.62","ML","2.7","Ege Denizi","653841"
"2/26/2025","29.2331","37.8858","7","0.53","ML","1.1","Pamukkale (Denizli)","653842"
"2/26/2025","38.7853","38.2356","4","0.3","ML","1.5","Pütürge (Malatya)","653843"
"2/26/2025","35.57","37.7506","6.96","0.26","ML","1.6","Kozan (Adana)","653839"
"2/26/2025","25.7131","36.7539","7","0.81","ML","2.9","Ege Denizi","653838"
"2/26/2025","37.6083","38.4369","6.93","0.82","ML","1.6","Darende (Malatya)","653840"
"2/26/2025","39.9111","38.7178","10.56","0.66","ML","1.2","Kovancılar (Elazığ)","653836"
"2/26/2025","36.7019","38.1722","6.97","0.44","ML","2","Göksun (Kahramanmaraş)","653835"
"2/26/2025","25.7825","36.655","7","0.81","ML","2.6","Ege Denizi","653834"
"2/26/2025","43.3217","38.7831","7","0.49","ML","1.5","Tuşba (Van)","653837"
"2/26/2025","33.6686","37.4847","7.11","0.86","ML","1.5","Ayrancı (Karaman)","653832"
"2/26/2025","40.2953","39.2344","7","0.76","ML","2","Kiğı (Bingöl)","653833"
"2/26/2025","24.4622","40.3892","29.24","0.49","ML","2.4","Ege Denizi","653831"
"2/26/2025","27.4414","35.4036","13.75","0.84","ML","1.6","Akdeniz - [143.23 km] Datça (Muğla)","653830"
"2/26/2025","42.7944","37.2744","6.77","0.46","ML","1.5","Zakho, Duhok (Irak) - [12.54 km] Uludere (Şırnak)","653829"
"2/26/2025","26.0581","39.6211","7","0.61","ML","1.2","Ege Denizi - [10.78 km] Ayvacık (Çanakkale)","653828"
"2/26/2025","28.1236","36.1525","7.11","0.67","ML","1.5","Akdeniz - [53.22 km] Marmaris (Muğla)","653827"
"2/26/2025","40.6256","39.3625","7.03","0.43","ML","1.2","Yedisu (Bingöl)","653826"
